"brand","product","code","category","official_meaning","safe_checks","source_url","publish_date","status","notes"
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 4415","Generator","Engine knock sensor fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-29","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 4417","Generator","Engine knock sensor fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-29","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 4915","Generator","Fuel mixer fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-29","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 4917","Generator","Fuel mixer fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-30","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 5003","Generator","Charge-air cooler fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-30","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 5004","Generator","Charge-air cooler fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-09-30","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 5115","Generator","RPM high fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-01","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 5101","Generator","RPM low fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-01","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 5117","Generator","RPM low fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-01","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 5107","Generator","RPM fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-02","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1600","Generator","Underspeed alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-02","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1601","Generator","Underspeed alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-02","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1602","Generator","Underspeed alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-03","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1603","Generator","Underspeed alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-03","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1800","Generator","Overvoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-03","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1801","Generator","Overvoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-04","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1802","Generator","Overvoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-04","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1803","Generator","Overvoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-04","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1901","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-05","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1902","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-05","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1903","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-05","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1904","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-06","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1905","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-06","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1906","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-06","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1907","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-07","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1908","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-07","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1909","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-07","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1910","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-08","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1911","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-08","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1912","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-08","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1913","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-09","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1914","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-09","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1915","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-09","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 1916","Generator","Undervoltage alarm.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-10","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2500","Generator","Bosch fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-10","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2501","Generator","Bosch fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-10","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2502","Generator","Bosch fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-11","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2600","Generator","Ignition fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-11","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2601","Generator","Ignition fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-11","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2602","Generator","Ignition fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-12","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2611","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-12","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2612","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-12","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2613","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-13","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2614","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-13","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2615","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-13","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2616","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-14","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2617","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-14","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2618","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-14","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2619","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-15","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2620","Generator","Over-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-15","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2621","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-15","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2622","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-16","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2623","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-16","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2624","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-16","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2625","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-17","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2626","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-17","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2627","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-17","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2628","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-18","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2629","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-18","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 2630","Generator","Under-current fault for cylinder 1 through 10.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-18","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3100","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-19","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3101","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-19","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3102","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-19","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3103","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-20","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3104","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-20","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3105","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-20","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3106","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-21","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3107","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-21","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3115","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-21","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3117","Generator","Throttle body air fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-22","ready","Official Generac support article listing error codes that require an authorized service dealer."
"Generac","Air/Liquid-Cooled Home Standby Generator","Code 3202","Generator","Fuel pressure fault.","Record the code and operating conditions, clear the alarm only once if the manual allows, avoid repeated restarts, and contact a Generac Independent Authorized Service Dealer if the code returns.","https://support.generac.com/articles/Knowledge/What-Error-Codes-Do-I-Need-to-Call-a-Dealer-For","2026-10-22","ready","Official Generac support article listing error codes that require an authorized service dealer."
